audio_id,filename,primary_label,labels,source,source_file_path,start_sec,end_sec,clip_start_frame,clip_end_frame,clip_duration_sec,materialized_path,cache_mode,file_path
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,45,60,1440000,1920000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,25092,25092,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,0,15,0,480000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,25092,25092,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,25,60,800000,1920000,35,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,0,35,0,1120000,35,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0034_S22_20211222_013000,BC2026_Train_0034_S22_20211222_013000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg,15,25,480000,800000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0034_S22_20211222_013000.ogg
BC2026_Train_0035_S22_20211223_213000,BC2026_Train_0035_S22_20211223_213000.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg
BC2026_Train_0035_S22_20211223_213000,BC2026_Train_0035_S22_20211223_213000.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg
BC2026_Train_0035_S22_20211223_213000,BC2026_Train_0035_S22_20211223_213000.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg
BC2026_Train_0035_S22_20211223_213000,BC2026_Train_0035_S22_20211223_213000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg
BC2026_Train_0035_S22_20211223_213000,BC2026_Train_0035_S22_20211223_213000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg,10,60,320000,1920000,50,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0035_S22_20211223_213000.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,40,0,1280000,40,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,45,60,1440000,1920000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,55,0,1760000,55,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,0,15,0,480000,15,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,45,50,1440000,1600000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0036_S22_20211224_234500,BC2026_Train_0036_S22_20211224_234500.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0036_S22_20211224_234500.ogg
BC2026_Train_0037_S22_20211226_021500,BC2026_Train_0037_S22_20211226_021500.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg
BC2026_Train_0037_S22_20211226_021500,BC2026_Train_0037_S22_20211226_021500.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg,10,60,320000,1920000,50,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg
BC2026_Train_0037_S22_20211226_021500,BC2026_Train_0037_S22_20211226_021500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg
BC2026_Train_0037_S22_20211226_021500,BC2026_Train_0037_S22_20211226_021500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg,15,45,480000,1440000,30,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg
BC2026_Train_0037_S22_20211226_021500,BC2026_Train_0037_S22_20211226_021500.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg,20,30,640000,960000,10,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0037_S22_20211226_021500.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0038_S22_20211228_220000,BC2026_Train_0038_S22_20211228_220000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0038_S22_20211228_220000.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,22961,22961,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,0,40,0,1280000,40,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,45,50,1440000,1600000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,55,60,1760000,1920000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0039_S22_20211231_201500,BC2026_Train_0039_S22_20211231_201500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0039_S22_20211231_201500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,22961,22961,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0040_S22_20220101_014500,BC2026_Train_0040_S22_20220101_014500.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0040_S22_20220101_014500.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,517063,517063,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,0,5,0,160000,5,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0041_S22_20220105_223000,BC2026_Train_0041_S22_20220105_223000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg,10,60,320000,1920000,50,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0041_S22_20220105_223000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,23158,23158,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,24279,24279,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,24321,24321,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,555146,555146,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,65380,65380,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0042_S22_20220106_210000,BC2026_Train_0042_S22_20220106_210000.ogg,66971,66971,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0042_S22_20220106_210000.ogg
BC2026_Train_0043_S22_20220112_040000,BC2026_Train_0043_S22_20220112_040000.ogg,22967,22967,soundscape_clip,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0043_S22_20220112_040000.ogg,0,60,0,1920000,60,,offset_read,/Users/yaroslav/Documents/Kaggle/BirdCLEF_2026/data/birdclef-2026/train_soundscapes/BC2026_Train_0043_S22_20220112_040000.ogg
